date,Alpha,Beta,Delta,Eta,Gamma,Kappa,Theta,Zeta,Lambda,Mu,Omicron,Omicron - BA2,XE,Omicron - BA4,Omicron - BA5,Other,SARS-COV-2,Omicron-all
08/06/2021,0.040055714,0.000449857,0.957436286,1.96e-05,0.0003182,3.74e-05,0.0,0.0,7.65e-05,5.7e-05,0.0,0.0,0.0,0.0,0.0,0.000436,0.0,0.0
09/06/2021,0.035479571,0.000387286,0.962170429,2.94e-05,0.0002683,2.99e-05,0.0,0.0,8.86e-05,5.93e-05,0.0,0.0,0.0,0.0,0.0,0.000445,0.0,0.0
10/06/2021,0.030903429,0.000324714,0.966904571,3.93e-05,0.0002184,2.24e-05,0.0,0.0,0.0001007,6.17e-05,0.0,0.0,0.0,0.0,0.0,0.000454,0.0,0.0
11/06/2021,0.026327286,0.000262143,0.971638714,4.91e-05,0.0001685,1.49e-05,0.0,0.0,0.0001128,6.4e-05,0.0,0.0,0.0,0.0,0.0,0.000463,0.0,0.0
12/06/2021,0.021751143,0.000199571,0.976372857,5.89e-05,0.0001186,7.47e-06,0.0,0.0,0.0001249,6.64e-05,0.0,0.0,0.0,0.0,0.0,0.000472,0.0,0.0
13/06/2021,0.017175,0.000137,0.981107,6.87e-05,6.87e-05,0.0,0.0,0.0,0.000137,6.87e-05,0.0,0.0,0.0,0.0,0.0,0.000481,0.0,0.0
14/06/2021,0.016174429,0.000155429,0.981934571,5.89e-05,7.42e-05,0.0,0.0,0.0,0.000117429,8.93e-05,0.0,0.0,0.0,0.0,0.0,0.000488429,0.0,0.0
15/06/2021,0.015173857,0.000173857,0.982762143,4.91e-05,7.96e-05,0.0,0.0,0.0,9.79e-05,0.000109929,0.0,0.0,0.0,0.0,0.0,0.000495857,0.0,0.0
16/06/2021,0.014173286,0.000192286,0.983589714,3.93e-05,8.51e-05,0.0,0.0,0.0,7.83e-05,0.000130543,0.0,0.0,0.0,0.0,0.0,0.000503286,0.0,0.0
17/06/2021,0.013172714,0.000210714,0.984417286,2.94e-05,9.06e-05,0.0,0.0,0.0,5.87e-05,0.000151157,0.0,0.0,0.0,0.0,0.0,0.000510714,0.0,0.0
18/06/2021,0.012172143,0.000229143,0.985244857,1.96e-05,9.61e-05,0.0,0.0,0.0,3.91e-05,0.000171771,0.0,0.0,0.0,0.0,0.0,0.000518143,0.0,0.0
19/06/2021,0.011171571,0.000247571,0.986072429,9.81e-06,0.000101529,0.0,0.0,0.0,1.96e-05,0.000192386,0.0,0.0,0.0,0.0,0.0,0.000525571,0.0,0.0
20/06/2021,0.010171,0.000266,0.9869,0.0,0.000107,0.0,0.0,0.0,0.0,0.000213,0.0,0.0,0.0,0.0,0.0,0.000533,0.0,0.0
21/06/2021,0.009607429,0.000228,0.987350857,0.0,9.17e-05,6.17e-06,0.0,0.0,0.0,0.000207286,0.0,0.0,0.0,0.0,0.0,0.000592714,0.0,0.0
22/06/2021,0.009043857,0.00019,0.987801714,0.0,7.64e-05,1.23e-05,0.0,0.0,0.0,0.000201571,0.0,0.0,0.0,0.0,0.0,0.000652429,0.0,0.0
23/06/2021,0.008480286,0.000152,0.988252571,0.0,6.11e-05,1.85e-05,0.0,0.0,0.0,0.000195857,0.0,0.0,0.0,0.0,0.0,0.000712143,0.0,0.0
24/06/2021,0.007916714,0.000114,0.988703429,0.0,4.59e-05,2.47e-05,0.0,0.0,0.0,0.000190143,0.0,0.0,0.0,0.0,0.0,0.000771857,0.0,0.0
25/06/2021,0.007353143,7.6e-05,0.989154286,0.0,3.06e-05,3.09e-05,0.0,0.0,0.0,0.000184429,0.0,0.0,0.0,0.0,0.0,0.000831571,0.0,0.0
26/06/2021,0.006789571,3.8e-05,0.989605143,0.0,1.53e-05,3.7e-05,0.0,0.0,0.0,0.000178714,0.0,0.0,0.0,0.0,0.0,0.000891286,0.0,0.0
27/06/2021,0.006226,0.0,0.990056,0.0,0.0,4.32e-05,0.0,0.0,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.000951,0.0,0.0
28/06/2021,0.005682286,0.0,0.990288571,0.0,1.89e-05,3.7e-05,0.0,0.0,0.0,0.000186,0.0,0.0,0.0,0.0,0.0,0.000922,0.0,0.0
29/06/2021,0.005138571,0.0,0.990521143,0.0,3.77e-05,3.09e-05,0.0,0.0,0.0,0.000199,0.0,0.0,0.0,0.0,0.0,0.000893,0.0,0.0
30/06/2021,0.004594857,0.0,0.990753714,0.0,5.66e-05,2.47e-05,0.0,0.0,0.0,0.000212,0.0,0.0,0.0,0.0,0.0,0.000864,0.0,0.0
01/07/2021,0.004051143,0.0,0.990986286,0.0,7.54e-05,1.85e-05,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.0,0.0,0.000835,0.0,0.0
02/07/2021,0.003507429,0.0,0.991218857,0.0,9.43e-05,1.23e-05,0.0,0.0,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.000806,0.0,0.0
03/07/2021,0.002963714,0.0,0.991451429,0.0,0.000113143,6.17e-06,0.0,0.0,0.0,0.000251,0.0,0.0,0.0,0.0,0.0,0.000777,0.0,0.0
04/07/2021,0.00242,0.0,0.991684,0.0,0.000132,0.0,0.0,0.0,0.0,0.000264,0.0,0.0,0.0,0.0,0.0,0.000748,0.0,0.0
05/07/2021,0.002231571,1.5e-05,0.991247429,0.0,0.000135571,0.0,0.0,0.0,0.0,0.000286143,0.0,0.0,0.0,0.0,0.0,0.000805857,0.0,0.0
06/07/2021,0.002043143,3e-05,0.990810857,0.0,0.000139143,0.0,0.0,0.0,0.0,0.000308286,0.0,0.0,0.0,0.0,0.0,0.000863714,0.0,0.0
07/07/2021,0.001854714,4.5e-05,0.990374286,0.0,0.000142714,0.0,0.0,0.0,0.0,0.000330429,0.0,0.0,0.0,0.0,0.0,0.000921571,0.0,0.0
08/07/2021,0.001666286,6e-05,0.989937714,0.0,0.000146286,0.0,0.0,0.0,0.0,0.000352571,0.0,0.0,0.0,0.0,0.0,0.000979429,0.0,0.0
09/07/2021,0.001477857,7.5e-05,0.989501143,0.0,0.000149857,0.0,0.0,0.0,0.0,0.000374714,0.0,0.0,0.0,0.0,0.0,0.001037286,0.0,0.0
10/07/2021,0.001289429,9e-05,0.989064571,0.0,0.000153429,0.0,0.0,0.0,0.0,0.000396857,0.0,0.0,0.0,0.0,0.0,0.001095143,0.0,0.0
11/07/2021,0.001101,0.000105,0.988628,0.0,0.000157,0.0,0.0,0.0,0.0,0.000419,0.0,0.0,0.0,0.0,0.0,0.001153,0.0,0.0
12/07/2021,0.001049714,9.5e-05,0.988425,0.0,0.000149714,0.0,0.0,0.0,0.0,0.000394429,0.0,0.0,0.0,0.0,0.0,0.001271,0.0,0.0
13/07/2021,0.000998429,8.51e-05,0.988222,0.0,0.000142429,0.0,0.0,0.0,0.0,0.000369857,0.0,0.0,0.0,0.0,0.0,0.001389,0.0,0.0
14/07/2021,0.000947143,7.51e-05,0.988019,0.0,0.000135143,0.0,0.0,0.0,0.0,0.000345286,0.0,0.0,0.0,0.0,0.0,0.001507,0.0,0.0
15/07/2021,0.000895857,6.52e-05,0.987816,0.0,0.000127857,0.0,0.0,0.0,0.0,0.000320714,0.0,0.0,0.0,0.0,0.0,0.001625,0.0,0.0
16/07/2021,0.000844571,5.52e-05,0.987613,0.0,0.000120571,0.0,0.0,0.0,0.0,0.000296143,0.0,0.0,0.0,0.0,0.0,0.001743,0.0,0.0
17/07/2021,0.000793286,4.53e-05,0.98741,0.0,0.000113286,0.0,0.0,0.0,0.0,0.000271571,0.0,0.0,0.0,0.0,0.0,0.001861,0.0,0.0
18/07/2021,0.000742,3.53e-05,0.987207,0.0,0.000106,0.0,0.0,0.0,0.0,0.000247,0.0,0.0,0.0,0.0,0.0,0.001979,0.0,0.0
19/07/2021,0.000693571,4.47e-05,0.987061143,0.0,0.000100457,0.0,0.0,0.0,0.0,0.000226143,0.0,0.0,0.0,0.0,0.0,0.001888286,0.0,0.0
20/07/2021,0.000645143,5.41e-05,0.986915286,0.0,9.49e-05,0.0,0.0,0.0,0.0,0.000205286,0.0,0.0,0.0,0.0,0.0,0.001797571,0.0,0.0
21/07/2021,0.000596714,6.35e-05,0.986769429,0.0,8.94e-05,0.0,0.0,0.0,0.0,0.000184429,0.0,0.0,0.0,0.0,0.0,0.001706857,0.0,0.0
22/07/2021,0.000548286,7.28e-05,0.986623571,0.0,8.38e-05,0.0,0.0,0.0,0.0,0.000163571,0.0,0.0,0.0,0.0,0.0,0.001616143,0.0,0.0
23/07/2021,0.000499857,8.22e-05,0.986477714,0.0,7.83e-05,0.0,0.0,0.0,0.0,0.000142714,0.0,0.0,0.0,0.0,0.0,0.001525429,0.0,0.0
24/07/2021,0.000451429,9.16e-05,0.986331857,0.0,7.27e-05,0.0,0.0,0.0,0.0,0.000121857,0.0,0.0,0.0,0.0,0.0,0.001434714,0.0,0.0
25/07/2021,0.000403,0.000101,0.986186,0.0,6.72e-05,0.0,0.0,0.0,0.0,0.000101,0.0,0.0,0.0,0.0,0.0,0.001344,0.0,0.0
26/07/2021,0.000399286,9.64e-05,0.985941429,0.0,6.25e-05,4.9e-06,0.0,0.0,0.0,9.64e-05,0.0,0.0,0.0,0.0,0.0,0.001489857,0.0,0.0
27/07/2021,0.000395571,9.17e-05,0.985696857,0.0,5.78e-05,9.8e-06,0.0,0.0,0.0,9.17e-05,0.0,0.0,0.0,0.0,0.0,0.001635714,0.0,0.0
28/07/2021,0.000391857,8.71e-05,0.985452286,0.0,5.31e-05,1.47e-05,0.0,0.0,0.0,8.71e-05,0.0,0.0,0.0,0.0,0.0,0.001781571,0.0,0.0
29/07/2021,0.000388143,8.24e-05,0.985207714,0.0,4.84e-05,1.96e-05,0.0,0.0,0.0,8.24e-05,0.0,0.0,0.0,0.0,0.0,0.001927429,0.0,0.0
30/07/2021,0.000384429,7.78e-05,0.984963143,0.0,4.37e-05,2.45e-05,0.0,0.0,0.0,7.78e-05,0.0,0.0,0.0,0.0,0.0,0.002073286,0.0,0.0
31/07/2021,0.000380714,7.31e-05,0.984718571,0.0,3.9e-05,2.94e-05,0.0,0.0,0.0,7.31e-05,0.0,0.0,0.0,0.0,0.0,0.002219143,0.0,0.0
01/08/2021,0.000377,6.85e-05,0.984474,0.0,3.43e-05,3.43e-05,0.0,0.0,0.0,6.85e-05,0.0,0.0,0.0,0.0,0.0,0.002365,0.0,0.0
02/08/2021,0.000359714,6.39e-05,0.981330857,0.0,3.46e-05,2.94e-05,0.0,0.0,0.0,8.49e-05,0.0,0.0,0.0,0.0,0.0,0.004511571,0.0,0.0
03/08/2021,0.000342429,5.94e-05,0.978187714,0.0,3.5e-05,2.45e-05,0.0,0.0,0.0,0.000101214,0.0,0.0,0.0,0.0,0.0,0.006658143,0.0,0.0
04/08/2021,0.000325143,5.48e-05,0.975044571,0.0,3.53e-05,1.96e-05,0.0,0.0,0.0,0.000117571,0.0,0.0,0.0,0.0,0.0,0.008804714,0.0,0.0
05/08/2021,0.000307857,5.03e-05,0.971901429,0.0,3.56e-05,1.47e-05,0.0,0.0,0.0,0.000133929,0.0,0.0,0.0,0.0,0.0,0.010951286,0.0,0.0
06/08/2021,0.000290571,4.57e-05,0.968758286,0.0,3.59e-05,9.8e-06,0.0,0.0,0.0,0.000150286,0.0,0.0,0.0,0.0,0.0,0.013097857,0.0,0.0
07/08/2021,0.000273286,4.12e-05,0.965615143,0.0,3.63e-05,4.9e-06,0.0,0.0,0.0,0.000166643,0.0,0.0,0.0,0.0,0.0,0.015244429,0.0,0.0
08/08/2021,0.000256,3.66e-05,0.962472,0.0,3.66e-05,0.0,0.0,0.0,0.0,0.000183,0.0,0.0,0.0,0.0,0.0,0.017391,0.0,0.0
09/08/2021,0.000233229,3.6e-05,0.964304143,0.0,3.14e-05,4.6e-06,0.0,0.0,0.0,0.000156857,0.0,0.0,0.0,0.0,0.0,0.015173429,0.0,0.0
10/08/2021,0.000210457,3.53e-05,0.966136286,0.0,2.61e-05,9.2e-06,0.0,0.0,0.0,0.000130714,0.0,0.0,0.0,0.0,0.0,0.012955857,0.0,0.0
11/08/2021,0.000187686,3.47e-05,0.967968429,0.0,2.09e-05,1.38e-05,0.0,0.0,0.0,0.000104571,0.0,0.0,0.0,0.0,0.0,0.010738286,0.0,0.0
12/08/2021,0.000164914,3.41e-05,0.969800571,0.0,1.57e-05,1.84e-05,0.0,0.0,0.0,7.84e-05,0.0,0.0,0.0,0.0,0.0,0.008520714,0.0,0.0
13/08/2021,0.000142143,3.35e-05,0.971632714,0.0,1.05e-05,2.3e-05,0.0,0.0,0.0,5.23e-05,0.0,0.0,0.0,0.0,0.0,0.006303143,0.0,0.0
14/08/2021,0.000119371,3.28e-05,0.973464857,0.0,5.23e-06,2.76e-05,0.0,0.0,0.0,2.61e-05,0.0,0.0,0.0,0.0,0.0,0.004085571,0.0,0.0
15/08/2021,9.66e-05,3.22e-05,0.975297,0.0,0.0,3.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001868,0.0,0.0
16/08/2021,0.000105229,3.21e-05,0.974191571,0.0,0.0,2.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001686571,0.0,0.0
17/08/2021,0.000113857,3.2e-05,0.973086143,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001505143,0.0,0.0
18/08/2021,0.000122486,3.19e-05,0.971980714,0.0,0.0,1.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001323714,0.0,0.0
19/08/2021,0.000131114,3.18e-05,0.970875286,0.0,0.0,1.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142286,0.0,0.0
20/08/2021,0.000139743,3.17e-05,0.969769857,0.0,0.0,9.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000960857,0.0,0.0
21/08/2021,0.000148371,3.16e-05,0.968664429,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000779429,0.0,0.0
22/08/2021,0.000157,3.15e-05,0.967559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598,0.0,0.0
23/08/2021,0.000157429,2.7e-05,0.967231143,0.0,4.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000654,0.0,0.0
24/08/2021,0.000157857,2.25e-05,0.966903286,0.0,9.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.0,0.0
25/08/2021,0.000158286,1.8e-05,0.966575429,0.0,1.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000766,0.0,0.0
26/08/2021,0.000158714,1.35e-05,0.966247571,0.0,1.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000822,0.0,0.0
27/08/2021,0.000159143,9e-06,0.965919714,0.0,2.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000878,0.0,0.0
28/08/2021,0.000159571,4.5e-06,0.965591857,0.0,2.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000934,0.0,0.0
29/08/2021,0.00016,0.0,0.965264,0.0,3.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.0,0.0
30/08/2021,0.000152429,0.0,0.964200286,0.0,2.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001031429,0.0,0.0
31/08/2021,0.000144857,0.0,0.963136571,0.0,2.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001072857,0.0,0.0
01/09/2021,0.000137286,0.0,0.962072857,0.0,1.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001114286,0.0,0.0
02/09/2021,0.000129714,0.0,0.961009143,0.0,1.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001155714,0.0,0.0
03/09/2021,0.000122143,0.0,0.959945429,0.0,9.11e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001197143,0.0,0.0
04/09/2021,0.000114571,0.0,0.958881714,0.0,4.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001238571,0.0,0.0
05/09/2021,0.000107,0.0,0.957818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128,0.0,0.0
06/09/2021,0.000115429,0.0,0.956235714,0.0,0.0,4.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001239286,0.0,0.0
07/09/2021,0.000123857,0.0,0.954653429,0.0,0.0,9.49e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001198571,0.0,0.0
08/09/2021,0.000132286,0.0,0.953071143,0.0,0.0,1.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001157857,0.0,0.0
09/09/2021,0.000140714,0.0,0.951488857,0.0,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001117143,0.0,0.0
10/09/2021,0.000149143,0.0,0.949906571,0.0,0.0,2.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076429,0.0,0.0
11/09/2021,0.000157571,0.0,0.948324286,0.0,0.0,2.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001035714,0.0,0.0
12/09/2021,0.000166,0.0,0.946742,0.0,0.0,3.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000995,0.0,0.0
13/09/2021,0.000161857,0.0,0.945032,0.0,0.0,2.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906714,0.0,0.0
14/09/2021,0.000157714,0.0,0.943322,0.0,0.0,2.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000818429,0.0,0.0
15/09/2021,0.000153571,0.0,0.941612,0.0,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000730143,0.0,0.0
16/09/2021,0.000149429,0.0,0.939902,0.0,0.0,1.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641857,0.0,0.0
17/09/2021,0.000145286,0.0,0.938192,0.0,0.0,9.49e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000553571,0.0,0.0
18/09/2021,0.000141143,0.0,0.936482,0.0,0.0,4.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000465286,0.0,0.0
19/09/2021,0.000137,0.0,0.934772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000377,0.0,0.0
20/09/2021,0.000117429,0.0,0.932824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000422857,0.0,0.0
21/09/2021,9.79e-05,0.0,0.930876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000468714,0.0,0.0
22/09/2021,7.83e-05,0.0,0.928928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000514571,0.0,0.0
23/09/2021,5.87e-05,0.0,0.92698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000560429,0.0,0.0
24/09/2021,3.91e-05,0.0,0.925032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000606286,0.0,0.0
25/09/2021,1.96e-05,0.0,0.923084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000652143,0.0,0.0
26/09/2021,0.0,0.0,0.921136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000698,0.0,0.0
27/09/2021,9.01e-06,0.0,0.920070429,0.0,9.01e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000747,0.0,0.0
28/09/2021,1.8e-05,0.0,0.919004857,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000796,0.0,0.0
29/09/2021,2.7e-05,0.0,0.917939286,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000845,0.0,0.0
30/09/2021,3.61e-05,0.0,0.916873714,0.0,3.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000894,0.0,0.0
01/10/2021,4.51e-05,0.0,0.915808143,0.0,4.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000943,0.0,0.0
02/10/2021,5.41e-05,0.0,0.914742571,0.0,5.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000992,0.0,0.0
03/10/2021,6.31e-05,0.0,0.913677,0.0,6.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001041,0.0,0.0
04/10/2021,6.87e-05,0.0,0.912882286,0.0,5.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042429,0.0,0.0
05/10/2021,7.42e-05,0.0,0.912087571,0.0,4.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001043857,0.0,0.0
06/10/2021,7.98e-05,0.0,0.911292857,0.0,3.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001045286,0.0,0.0
07/10/2021,8.53e-05,0.0,0.910498143,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046714,0.0,0.0
08/10/2021,9.09e-05,0.0,0.909703429,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001048143,0.0,0.0
09/10/2021,9.64e-05,0.0,0.908908714,0.0,9.01e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049571,0.0,0.0
10/10/2021,0.000102,0.0,0.908114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001051,0.0,0.0
11/10/2021,9.16e-05,0.0,0.905543143,0.0,0.0,0.0,0.0,0.0,0.0,4.19e-06,0.0,0.0,0.0,0.0,0.0,0.001030857,0.0,0.0
12/10/2021,8.12e-05,0.0,0.902972286,0.0,0.0,0.0,0.0,0.0,0.0,8.37e-06,0.0,0.0,0.0,0.0,0.0,0.001010714,0.0,0.0
13/10/2021,7.08e-05,0.0,0.900401429,0.0,0.0,0.0,0.0,0.0,0.0,1.26e-05,0.0,0.0,0.0,0.0,0.0,0.000990571,0.0,0.0
14/10/2021,6.05e-05,0.0,0.897830571,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-05,0.0,0.0,0.0,0.0,0.0,0.000970429,0.0,0.0
15/10/2021,5.01e-05,0.0,0.895259714,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.000950286,0.0,0.0
16/10/2021,3.97e-05,0.0,0.892688857,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,0.0,0.0,0.0,0.0,0.0,0.000930143,0.0,0.0
17/10/2021,2.93e-05,0.0,0.890118,0.0,0.0,0.0,0.0,0.0,0.0,2.93e-05,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0
18/10/2021,2.94e-05,0.0,0.888250714,0.0,0.0,0.0,0.0,0.0,0.0,2.51e-05,0.0,0.0,0.0,0.0,0.0,0.000899571,0.0,0.0
19/10/2021,2.95e-05,0.0,0.886383429,0.0,0.0,0.0,0.0,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.000889143,0.0,0.0
20/10/2021,2.96e-05,0.0,0.884516143,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-05,0.0,0.0,0.0,0.0,0.0,0.000878714,0.0,0.0
21/10/2021,2.96e-05,0.0,0.882648857,0.0,0.0,0.0,0.0,0.0,0.0,1.26e-05,0.0,0.0,0.0,0.0,0.0,0.000868286,0.0,0.0
22/10/2021,2.97e-05,0.0,0.880781571,0.0,0.0,0.0,0.0,0.0,0.0,8.37e-06,0.0,0.0,0.0,0.0,0.0,0.000857857,0.0,0.0
23/10/2021,2.98e-05,0.0,0.878914286,0.0,0.0,0.0,0.0,0.0,0.0,4.19e-06,0.0,0.0,0.0,0.0,0.0,0.000847429,0.0,0.0
24/10/2021,2.99e-05,0.0,0.877047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000837,0.0,0.0
25/10/2021,2.95e-05,0.0,0.873588286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31e-05,0.0,0.0,0.0,0.0,0.000786714,0.0,2.31e-05
26/10/2021,2.91e-05,0.0,0.870129571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63e-05,0.0,0.0,0.0,0.0,0.000736429,0.0,4.63e-05
27/10/2021,2.87e-05,0.0,0.866670857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94e-05,0.0,0.0,0.0,0.0,0.000686143,0.0,6.94e-05
28/10/2021,2.82e-05,0.0,0.863212143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26e-05,0.0,0.0,0.0,0.0,0.000635857,0.0,9.26e-05
29/10/2021,2.78e-05,0.0,0.859753429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115714,0.0,0.0,0.0,0.0,0.000585571,0.0,0.000115714
30/10/2021,2.74e-05,0.0,0.856294714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138857,0.0,0.0,0.0,0.0,0.000535286,0.0,0.000138857
31/10/2021,2.7e-05,0.0,0.852836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162,0.0,0.0,0.0,0.0,0.000485,0.0,0.000162
01/11/2021,2.65e-05,3.31e-06,0.849396429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142171,0.0,0.0,0.0,0.0,0.000502,0.0,0.000142171
02/11/2021,2.59e-05,6.63e-06,0.845956857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000122343,0.0,0.0,0.0,0.0,0.000519,0.0,0.000122343
03/11/2021,2.54e-05,9.94e-06,0.842517286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102514,0.0,0.0,0.0,0.0,0.000536,0.0,0.000102514
04/11/2021,2.48e-05,1.33e-05,0.839077714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27e-05,0.0,0.0,0.0,0.0,0.000553,0.0,8.27e-05
05/11/2021,2.43e-05,1.66e-05,0.835638143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,0.0,0.0,0.0,0.0,0.00057,0.0,6.29e-05
06/11/2021,2.37e-05,1.99e-05,0.832198571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.000587,0.0,4.3e-05
07/11/2021,2.32e-05,2.32e-05,0.828759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32e-05,0.0,0.0,0.0,0.0,0.000604,0.0,2.32e-05
